method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed,metodo
dqn,pico_invertido,12,10012,244.80834914611006,3410.0499999999997,3543.0,83.0,973,56.5344295991778,8.859198355601233,3079.1111111111113,1054,777,especialista
dqn,pico_invertido,13,10013,271.21093000958774,2765.0,3251.0,105.0,949,134.08535300316123,66.74835886214441,1719.8837209302326,1043,777,especialista
dqn,pico_invertido,14,10014,171.2809688581315,712.1999999999998,1219.0,136.0,1355,239.2081180811808,98.42507645259938,325.3146551724138,1445,777,especialista
dqn,pico_invertido,15,10015,166.32604501607716,638.0,1089.0,133.0,1412,259.36260623229464,120.24975417895772,253.42565055762083,1555,777,especialista
dqn,pico_invertido,16,10016,202.76388888888889,535.45,1232.0,187.0,1372,308.8957725947522,154.7252427184466,305.4190871369295,1512,777,especialista
dqn,pico_invertido,17,10017,206.03611349957006,2739.8999999999987,3087.0,86.0,1067,87.81349578256794,14.5995995995996,1372.1646341463415,1163,777,especialista
dqn,pico_invertido,18,10018,163.67667292057536,653.099999999999,1482.0,134.0,1471,259.47110808973486,124.32372718539865,237.09318996415772,1599,777,especialista
dqn,pico_invertido,19,10019,206.02646351242984,2190.0,2466.0,129.0,1160,152.62241379310345,51.29547738693467,816.968253968254,1247,777,especialista
dqn,pico_invertido,0,10000,168.4154244977317,446.6999999999996,695.0,196.0,1352,275.5406804733728,148.2819429778247,200.40604026845637,1543,2024,especialista
dqn,pico_invertido,1,10001,258.8020765736535,531.0,639.0,195.0,1358,390.42930780559647,261.9311377245509,252.98515769944342,1541,2024,especialista
dqn,pico_invertido,2,10002,246.01921844971173,498.0,693.0,197.0,1379,378.29151559100796,238.97674418604652,259.75803402646505,1561,2024,especialista
dqn,pico_invertido,3,10003,237.60886075949367,483.04999999999995,651.0,182.0,1394,362.4081779053085,247.4780876494024,220.40625,1580,2024,especialista
dqn,pico_invertido,4,10004,243.57161543492478,535.5999999999999,723.0,203.0,1371,378.89569657184535,249.75594622543952,232.9306049822064,1529,2024,especialista
dqn,pico_invertido,5,10005,255.78331177231564,553.0,719.0,195.0,1354,385.6794682422452,270.1092012133468,230.34649910233392,1546,2024,especialista
dqn,pico_invertido,6,10006,243.65629139072848,515.55,674.0,187.0,1314,368.8181126331811,240.7453798767967,248.94589552238807,1510,2024,especialista
dqn,pico_invertido,7,10007,223.306640625,448.0,577.0,196.0,1354,349.02141802067945,222.59270833333332,224.49652777777777,1536,2024,especialista
dqn,pico_invertido,8,10008,277.77511643379904,544.0,704.0,192.0,1323,412.07105064247924,277.6978636826043,277.92115384615386,1503,2024,especialista
dqn,pico_invertido,9,10009,286.5819285232636,667.0,815.0,192.0,1285,424.8544747081712,295.0775594622544,270.6608527131783,1483,2024,especialista
dqn,pico_invertido,10,10010,236.88659147869674,459.0,581.0,196.0,1400,371.33214285714286,249.35172413793103,215.11015490533563,1596,2024,especialista
dqn,pico_invertido,11,10011,225.58429858429858,460.3499999999999,557.0,195.0,1411,355.8192771084337,220.5276134122288,235.07962962962964,1554,2024,especialista
dqn,pico_invertido,12,10012,290.4075829383886,645.4000000000001,887.0,197.0,1300,424.80384615384617,303.55685441020194,267.32276119402985,1477,2024,especialista
dqn,pico_invertido,13,10013,273.5031228313671,570.0,809.0,196.0,1271,417.28166797797013,279.0153172866521,263.94307400379506,1441,2024,especialista
dqn,pico_invertido,14,10014,290.96915695681975,584.0999999999999,773.0,195.0,1292,427.68034055727554,283.73904179408765,305.8075313807531,1459,2024,especialista
dqn,pico_invertido,15,10015,285.8255261371351,574.3999999999999,711.0,204.0,1275,417.82039215686274,263.6814159292035,335.2127192982456,1473,2024,especialista
dqn,pico_invertido,16,10016,253.4680306905371,572.0,816.0,190.0,1391,376.7785765636233,262.91932270916334,236.5232142857143,1564,2024,especialista
dqn,pico_invertido,17,10017,269.42590206185565,514.4499999999998,609.0,198.0,1374,412.3362445414847,278.8738738738739,252.35804701627487,1552,2024,especialista
dqn,pico_invertido,18,10018,259.54322580645163,475.0,560.0,197.0,1364,392.6884164222874,255.92926356589146,266.7432432432432,1550,2024,especialista
dqn,pico_invertido,19,10019,253.86760752688173,539.6499999999999,715.0,189.0,1305,382.64904214559385,250.42976066597294,260.13662239089183,1488,2024,especialista
dqn,pico_assimetrico,0,10000,158.34817813765181,592.1999999999998,936.0,213.0,2522,263.84377478191914,114.50895140664962,435.5633423180593,2717,7,generalista
dqn,pico_assimetrico,1,10001,172.00972689861578,729.4000000000005,1304.0,214.0,2489,266.8967456809964,121.11769651113913,583.8197278911565,2673,7,generalista
dqn,pico_assimetrico,2,10002,170.19128787878788,690.4999999999973,2238.0,217.0,2427,230.9612690564483,126.07692307692308,469.62241887905606,2640,7,generalista
dqn,pico_assimetrico,3,10003,166.9797197640118,834.8999999999996,1038.0,198.0,2496,252.11177884615384,123.72603323391564,445.1068493150685,2712,7,generalista
dqn,pico_assimetrico,4,10004,163.40613313388184,723.0,1202.0,197.0,2450,246.79877551020408,123.27433247200689,428.13920454545456,2674,7,generalista
dqn,pico_assimetrico,5,10005,165.07090374724467,619.0,1062.0,218.0,2504,275.2144568690096,116.91405924071756,520.2461538461539,2722,7,generalista
dqn,pico_assimetrico,6,10006,185.43809148264984,810.25,1553.0,215.0,2340,281.0482905982906,136.13783783783785,531.7879746835443,2536,7,generalista
dqn,pico_assimetrico,7,10007,166.992230854606,743.9000000000001,1541.0,212.0,2495,265.13787575150303,124.26333615580018,462.96187683284455,2703,7,generalista
dqn,pico_assimetrico,8,10008,167.9890689785149,603.2000000000007,1074.0,221.0,2463,275.5127892813642,122.57482698961938,475.90029325513194,2653,7,generalista
dqn,pico_assimetrico,9,10009,153.96367041198502,606.6499999999992,1006.0,202.0,2419,262.46754857379085,106.30421686746988,474.08092485549133,2670,7,generalista
dqn,pico_assimetrico,10,10010,178.23441108545035,902.0,1461.0,194.0,2354,276.79991503823277,133.86704946996466,478.9760479041916,2598,7,generalista
dqn,pico_assimetrico,11,10011,165.74402092675635,688.75,1124.0,223.0,2417,281.6868018204386,115.08263069139966,561.0361842105264,2676,7,generalista
dqn,pico_assimetrico,12,10012,162.0803406145872,681.0,1262.0,206.0,2499,253.26490596238494,119.2063765618268,423.95,2701,7,generalista
dqn,pico_assimetrico,13,10013,173.22758620689655,726.0,1326.0,193.0,2412,266.0791873963516,120.69180470793374,554.6107594936709,2610,7,generalista
dqn,pico_assimetrico,14,10014,163.07646400596792,586.0,1351.0,206.0,2473,271.0173877881116,114.18728813559322,522.5109034267913,2681,7,generalista
dqn,pico_assimetrico,15,10015,164.25839416058395,676.0499999999997,952.0,223.0,2535,268.4915187376726,115.67903293038766,506.02346041055716,2740,7,generalista
dqn,pico_assimetrico,16,10016,175.3811919504644,801.9499999999994,1400.0,216.0,2359,268.06612971598133,128.60414827890557,508.70440251572325,2584,7,generalista
dqn,pico_assimetrico,17,10017,163.34516249533058,744.3999999999996,1788.0,213.0,2503,234.15181781861767,122.59553023663453,398.7645569620253,2677,7,generalista
dqn,pico_assimetrico,18,10018,179.4184762605815,720.3999999999996,1109.0,218.0,2469,287.7031186715269,131.9373183893732,550.788961038961,2717,7,generalista
dqn,pico_assimetrico,19,10019,174.13307839388145,731.2999999999997,1103.0,202.0,2407,269.51516410469463,130.38940397350993,457.21714285714285,2615,7,generalista
dqn,pico_assimetrico,0,10000,199.77095937770096,401.0,690.0,219.0,2047,339.3580850024426,171.0016051364366,320.60224719101126,2314,42,generalista
dqn,pico_assimetrico,1,10001,196.90202702702703,625.0,1361.0,237.0,2394,312.4043441938179,166.86341463414635,362.51833740831296,2664,42,generalista
dqn,pico_assimetrico,2,10002,213.84978372001572,681.0000000000009,1446.0,233.0,2298,339.4899912967798,183.3375232774674,379.7746835443038,2543,42,generalista
dqn,pico_assimetrico,3,10003,200.14374034003092,663.0,1502.0,227.0,2313,312.6108949416342,176.46168224299066,313.26785714285717,2588,42,generalista
dqn,pico_assimetrico,4,10004,167.71213788045472,492.6999999999998,1086.0,223.0,2456,284.378664495114,139.65295404814003,312.7692307692308,2727,42,generalista
dqn,pico_assimetrico,5,10005,186.3483556638246,495.8000000000002,902.0,227.0,2187,311.82853223593963,154.66928746928747,336.97196261682245,2463,42,generalista
dqn,pico_assimetrico,6,10006,198.7893123083662,449.0,602.0,232.0,2088,340.4391762452107,162.5862984599044,369.215,2283,42,generalista
dqn,pico_assimetrico,7,10007,204.94486531986533,546.25,957.0,227.0,2123,329.1097503532737,177.42059426229508,331.66037735849056,2376,42,generalista
dqn,pico_assimetrico,8,10008,202.39093881363848,426.0,585.0,207.0,1917,347.43870631194574,169.5639534883721,336.5059382422803,2141,42,generalista
dqn,pico_assimetrico,9,10009,181.3645990922844,508.8499999999999,2012.0,207.0,2412,272.490464344942,154.97720018239855,309.6740576496674,2644,42,generalista
dqn,pico_assimetrico,10,10010,201.9559748427673,457.75,618.0,219.0,1996,346.1377755511022,170.09599561162918,346.0769230769231,2226,42,generalista
dqn,pico_assimetrico,11,10011,189.32909379968203,560.5,1396.0,227.0,2247,319.81708945260345,160.09923664122138,335.2,2516,42,generalista
dqn,pico_assimetrico,12,10012,179.79299014238774,588.0,1590.0,223.0,2472,275.84789644012943,163.22033139274518,252.92885375494072,2739,42,generalista
dqn,pico_assimetrico,13,10013,212.47744945567652,676.2499999999991,1520.0,233.0,2286,334.2957130358705,185.76119402985074,346.30841121495325,2572,42,generalista
dqn,pico_assimetrico,14,10014,181.84237349836184,602.0999999999995,1757.0,205.0,2513,275.71269399124554,157.4251968503937,302.9219088937093,2747,42,generalista
dqn,pico_assimetrico,15,10015,178.8944006012777,501.0,1419.0,239.0,2394,293.01336675020883,152.70553539019963,305.19693654266956,2661,42,generalista
dqn,pico_assimetrico,16,10016,197.1127946127946,495.0,964.0,233.0,2101,334.1304140885293,168.00255493101687,333.0763723150358,2376,42,generalista
dqn,pico_assimetrico,17,10017,177.16672668347138,531.3999999999996,1503.0,231.0,2527,289.13494261970715,154.3360941586748,285.60041407867493,2777,42,generalista
dqn,pico_assimetrico,18,10018,192.08038461538462,476.09999999999945,1258.0,232.0,2320,310.14310344827584,163.90366972477065,338.3309523809524,2600,42,generalista
dqn,pico_assimetrico,19,10019,195.24269480519482,476.0,842.0,228.0,2203,327.562414888788,166.04424778761063,333.3581395348837,2464,42,generalista
dqn,pico_assimetrico,0,10000,226.13330148112757,420.0,545.0,225.0,1853,371.08796546141394,209.86761963952765,280.20661157024796,2093,123,generalista
dqn,pico_assimetrico,1,10001,254.63627152988855,530.0,673.0,226.0,1746,393.76460481099656,231.22093023255815,339.7230046948357,1974,123,generalista
dqn,pico_assimetrico,2,10002,247.20810942843184,492.39999999999964,1834.0,230.0,1818,328.46204620462044,183.05011261261262,667.6678966789668,2047,123,generalista
dqn,pico_assimetrico,3,10003,217.06131386861313,537.3,1184.0,221.0,1845,335.7761517615176,172.8544798556825,404.6020408163265,2055,123,generalista
dqn,pico_assimetrico,4,10004,257.7343503419253,596.0,752.0,227.0,1681,397.5728732897085,241.17477724468813,312.39592760180994,1901,123,generalista
dqn,pico_assimetrico,5,10005,237.30070993914808,562.3499999999995,1790.0,235.0,1755,339.2524216524217,171.86953919808496,600.5415282392026,1972,123,generalista
dqn,pico_assimetrico,6,10006,194.06075607560757,396.7999999999993,2262.0,229.0,2006,274.1949152542373,117.7019133937563,836.6398305084746,2222,123,generalista
dqn,pico_assimetrico,7,10007,259.77630934899656,529.8999999999999,764.0,235.0,1803,405.8785357737105,245.66457680250784,310.01785714285717,2043,123,generalista
dqn,pico_assimetrico,8,10008,276.47124511446117,332.5,3263.0,205.0,1578,287.9721166032953,165.98991097922848,2032.7075471698113,1791,123,generalista
dqn,pico_assimetrico,9,10009,236.18029650884745,503.5,760.0,237.0,1871,372.49331908070553,207.7739602169982,345.26851851851853,2091,123,generalista
dqn,pico_assimetrico,10,10010,226.98182624113474,508.0,780.0,232.0,1986,369.60473313192347,214.9472798653954,272.34672304439744,2256,123,generalista
dqn,pico_assimetrico,11,10011,236.3336457357076,407.0,523.0,227.0,1902,378.9058885383807,220.66726618705036,292.4098712446352,2134,123,generalista
dqn,pico_assimetrico,12,10012,223.2504816955684,495.0,642.0,222.0,1858,352.0360602798708,212.8311111111111,256.0059880239521,2076,123,generalista
dqn,pico_assimetrico,13,10013,213.98381128584643,471.9499999999998,1530.0,221.0,1953,321.741935483871,154.6748366013072,548.0061349693251,2162,123,generalista
dqn,pico_assimetrico,14,10014,207.12709181365898,491.0,1166.0,229.0,1999,319.8779389694847,158.40975609756097,452.7103825136612,2211,123,generalista
dqn,pico_assimetrico,15,10015,195.6675925925926,395.0499999999997,2783.0,227.0,1942,307.8444902162719,109.09888438133875,1103.718085106383,2160,123,generalista
dqn,pico_assimetrico,16,10016,207.05422993492408,378.7999999999997,514.0,225.0,2054,344.58812074001946,191.99286889742183,264.0186721991701,2305,123,generalista
dqn,pico_assimetrico,17,10017,228.20754716981133,527.05,731.0,230.0,1873,366.94447410571274,214.60397268777157,271.2632612966601,2120,123,generalista
dqn,pico_assimetrico,18,10018,212.4331065759637,397.7999999999997,609.0,217.0,1953,343.3558627752176,189.00850822461712,305.8665158371041,2205,123,generalista
dqn,pico_assimetrico,19,10019,244.58883768561188,419.0,2228.0,224.0,1727,311.9727851766068,175.23281990521326,686.3735849056603,1953,123,generalista
dqn,pico_assimetrico,0,10000,136.96143667296786,685.0,963.0,151.0,2472,198.46723300970874,82.61917098445596,519.5045592705167,2645,777,generalista
dqn,pico_assimetrico,1,10001,138.87120622568094,564.5499999999997,2987.0,139.0,2428,141.21046128500825,66.84691766652875,1276.6666666666667,2570,777,generalista
dqn,pico_assimetrico,2,10002,153.57499026100507,535.0,3245.0,146.0,2413,134.44343141317862,68.98040016333198,1909.2711864406779,2567,777,generalista
dqn,pico_assimetrico,3,10003,150.65060240963857,658.6000000000013,2786.0,158.0,2415,201.84803312629398,69.74948154292825,1354.679012345679,2573,777,generalista
dqn,pico_assimetrico,4,10004,134.45488721804512,721.0499999999997,1029.0,154.0,2494,199.0160384923817,83.19367250961949,507.97507788161994,2660,777,generalista
dqn,pico_assimetrico,5,10005,146.79864508844562,801.9999999999991,1258.0,216.0,2471,211.47025495750708,95.91673819742489,509.35168195718654,2657,777,generalista
dqn,pico_assimetrico,6,10006,143.20970873786408,755.0,997.0,154.0,2419,210.77635386523357,89.32446808510639,524.2915360501568,2575,777,generalista
dqn,pico_assimetrico,7,10007,129.85915492957747,801.1500000000001,1302.0,151.0,2523,197.12722948870393,79.28927364864865,492.73636363636365,2698,777,generalista
dqn,pico_assimetrico,8,10008,139.41647597254004,741.9499999999998,1026.0,153.0,2444,205.34165302782324,86.09347826086956,520.2950310559006,2622,777,generalista
dqn,pico_assimetrico,9,10009,135.40174176448315,720.0,975.0,166.0,2473,198.68580671249495,84.90309908336971,465.95142857142855,2641,777,generalista
dqn,pico_assimetrico,10,10010,149.84351145038167,933.0999999999995,1678.0,195.0,2466,197.89740470397405,84.11074104912574,874.1100917431193,2620,777,generalista
dqn,pico_assimetrico,11,10011,140.5124716553288,745.5,1106.0,186.0,2467,208.8447507093636,86.84800343495063,534.7854889589905,2646,777,generalista
dqn,pico_assimetrico,12,10012,127.74834694671334,399.0,2916.0,145.0,2412,153.44900497512438,42.17208333333333,1328.8187134502923,2571,777,generalista
dqn,pico_assimetrico,13,10013,146.88979433449748,730.1999999999998,879.0,165.0,2404,217.59941763727122,90.93513993780542,533.2515337423313,2577,777,generalista
dqn,pico_assimetrico,14,10014,175.45519864750634,1991.75,2786.0,156.0,2197,100.75056895766954,97.19398907103825,1186.4058823529413,2366,777,generalista
dqn,pico_assimetrico,15,10015,139.66788990825688,697.5999999999995,910.0,164.0,2538,208.43183609141056,88.27337826453244,487.2763532763533,2725,777,generalista
dqn,pico_assimetrico,16,10016,143.34939759036143,832.2000000000003,1123.0,153.0,2399,204.94039182992913,87.3578062804069,549.1089743589744,2573,777,generalista
dqn,pico_assimetrico,17,10017,141.0734908136483,748.6999999999998,1186.0,166.0,2469,209.820170109356,85.43326226012793,546.27950310559,2667,777,generalista
dqn,pico_assimetrico,18,10018,142.0519095291064,767.1999999999998,1036.0,173.0,2540,206.4787401574803,86.66985446985447,598.195205479452,2697,777,generalista
dqn,pico_assimetrico,19,10019,151.25807738332668,569.0999999999995,3101.0,147.0,2331,134.07250107250107,65.72070558588828,1767.642857142857,2507,777,generalista
dqn,pico_assimetrico,0,10000,212.58242796410013,638.3999999999978,1252.0,218.0,1915,337.3718015665796,148.20680197476688,611.7551020408164,2117,2024,generalista
dqn,pico_assimetrico,1,10001,216.07957681692733,740.0499999999997,1350.0,229.0,1957,325.5380684721512,149.65777080062793,698.7110266159696,2174,2024,generalista
dqn,pico_assimetrico,2,10002,228.11432706222865,810.7999999999997,2339.0,223.0,1854,324.2443365695793,148.18790149892934,956.4195121951219,2073,2024,generalista
dqn,pico_assimetrico,3,10003,243.76,804.55,2270.0,225.0,1753,343.1043924700513,151.38186968838528,1125.0972972972972,1950,2024,generalista
dqn,pico_assimetrico,4,10004,217.39679456046625,896.7999999999975,2143.0,222.0,1845,348.5962059620596,146.57426836002207,734.5725806451613,2059,2024,generalista
dqn,pico_assimetrico,5,10005,213.72031909901455,731.0,1825.0,232.0,1907,340.10802307288935,147.0969827586207,663.3672727272727,2131,2024,generalista
dqn,pico_assimetrico,6,10006,253.1201044386423,781.899999999998,2517.0,228.0,1705,363.67976539589444,166.44057971014493,1040.078947368421,1915,2024,generalista
dqn,pico_assimetrico,7,10007,236.79555779909137,593.0,2600.0,227.0,1773,326.28087986463623,156.5510783200908,882.4155251141552,1981,2024,generalista
dqn,pico_assimetrico,8,10008,208.74352828379673,833.5,1586.0,219.0,1868,324.9662740899358,137.65267175572518,726.1269841269841,2086,2024,generalista
dqn,pico_assimetrico,9,10009,189.53945608559965,678.0,1034.0,226.0,2027,322.9921065614208,134.03043022035678,503.486646884273,2243,2024,generalista
dqn,pico_assimetrico,10,10010,239.28010075566752,736.9999999999998,2232.0,227.0,1779,347.7661607644744,157.20124364047484,911.4907407407408,1985,2024,generalista
dqn,pico_assimetrico,11,10011,197.46394120349103,750.1999999999998,1740.0,223.0,1974,317.92147922998987,130.8372579801151,676.124060150376,2177,2024,generalista
dqn,pico_assimetrico,12,10012,196.96158882584024,521.5,1481.0,219.0,2071,325.1366489618542,141.01984732824428,534.1564417177914,2291,2024,generalista
dqn,pico_assimetrico,13,10013,197.68594667871668,631.8000000000002,1180.0,223.0,2001,339.2838580709645,140.12221041445272,524.9818731117825,2213,2024,generalista
dqn,pico_assimetrico,14,10014,199.56851851851852,668.0,1512.0,219.0,1939,319.1913357400722,136.82194728348574,587.0963455149501,2160,2024,generalista
dqn,pico_assimetrico,15,10015,205.29061784897024,670.3999999999965,1018.0,225.0,1967,329.83426537874936,146.63234501347708,535.0212121212121,2185,2024,generalista
dqn,pico_assimetrico,16,10016,189.78493687418373,680.1999999999998,1204.0,229.0,2063,313.7954435288415,129.64167916041978,596.3614864864865,2297,2024,generalista
dqn,pico_assimetrico,17,10017,259.7529963522668,521.0999999999999,2562.0,227.0,1694,399.93388429752065,170.55909617612977,1057.4145077720207,1919,2024,generalista
dqn,pico_assimetrico,18,10018,238.47161354581672,630.4999999999986,2152.0,228.0,1790,382.7525139664804,159.0571748878924,870.9508928571429,2008,2024,generalista
dqn,pico_assimetrico,19,10019,220.04317958783122,766.4999999999986,1493.0,221.0,1826,322.6681270536692,149.90033783783784,695.5152671755725,2038,2024,generalista
dqn,fora_pico,0,10000,45.457564575645755,175.0,401.0,40.0,1041,98.85302593659942,29.899497487437184,88.45833333333333,1084,7,generalista
dqn,fora_pico,1,10001,36.68018867924528,142.0,266.0,39.0,1007,88.17974180734856,23.56258064516129,72.35087719298245,1060,7,generalista
dqn,fora_pico,2,10002,41.61762114537445,159.29999999999995,326.0,34.0,1108,96.21209386281589,26.483476132190944,80.5,1135,7,generalista
dqn,fora_pico,3,10003,39.20666666666666,158.54999999999995,312.0,38.0,1021,92.94319294809011,24.05759162303665,79.67482517482517,1050,7,generalista
dqn,fora_pico,4,10004,40.20433145009416,153.0,438.0,34.0,1037,93.22854387656702,27.671373555840823,74.70318021201413,1062,7,generalista
dqn,fora_pico,5,10005,89.57643884892086,528.7000000000003,950.0,99.0,1078,152.7226345083488,32.43253012048193,257.7659574468085,1112,7,generalista
dqn,fora_pico,6,10006,42.48786828422877,191.0,353.0,37.0,1115,96.42869955156951,29.298731257208765,82.33101045296168,1154,7,generalista
dqn,fora_pico,7,10007,50.1376404494382,195.29999999999995,491.0,53.0,1006,98.55666003976143,35.312664907651715,86.38709677419355,1068,7,generalista
dqn,fora_pico,8,10008,39.715341959334566,167.80000000000018,315.0,41.0,1053,92.61158594491928,24.60200250312891,82.3851590106007,1082,7,generalista
dqn,fora_pico,9,10009,36.656028368794324,138.64999999999986,350.0,30.0,1106,88.50723327305606,24.143027413587603,72.98269896193771,1128,7,generalista
dqn,fora_pico,10,10010,34.28068592057762,141.0,362.0,32.0,1066,87.20356472795497,22.858926342072408,64.0814332247557,1108,7,generalista
dqn,fora_pico,11,10011,46.75405405405405,174.0,358.0,42.0,1081,101.29509713228492,32.82581453634085,82.37820512820512,1110,7,generalista
dqn,fora_pico,12,10012,49.695211786372006,194.5,468.0,57.0,1065,105.95962441314553,25.701030927835053,109.75806451612904,1086,7,generalista
dqn,fora_pico,13,10013,35.06116774791474,141.0,274.0,30.0,1054,88.65654648956357,21.926509186351705,66.63406940063092,1079,7,generalista
dqn,fora_pico,14,10014,43.46520146520147,166.0,380.0,41.0,1050,96.67619047619047,29.296620775969963,82.10238907849829,1092,7,generalista
dqn,fora_pico,15,10015,41.04588910133843,170.0,308.0,37.0,1016,95.03051181102362,25.054089709762533,83.13541666666667,1046,7,generalista
dqn,fora_pico,16,10016,40.74264705882353,153.0,300.0,35.0,1046,95.39388145315488,26.808785529715763,75.08917197452229,1088,7,generalista
dqn,fora_pico,17,10017,110.02760463045414,494.59999999999945,927.0,87.0,1060,174.4377358490566,35.2396486825596,292.8680981595092,1123,7,generalista
dqn,fora_pico,18,10018,37.24294813466788,150.0999999999999,336.0,36.0,1062,86.78248587570621,22.881481481481483,77.49480968858131,1099,7,generalista
dqn,fora_pico,19,10019,79.56951102588687,397.69999999999993,694.0,79.0,1017,140.4542772861357,34.50524934383202,201.77224199288256,1043,7,generalista
dqn,fora_pico,0,10000,32.87361623616236,101.69999999999982,183.0,33.0,1060,86.01509433962264,26.400753768844222,50.763888888888886,1084,42,generalista
dqn,fora_pico,1,10001,29.66509433962264,96.04999999999995,195.0,32.0,1041,82.31604226705092,22.370322580645162,49.501754385964915,1060,42,generalista
dqn,fora_pico,2,10002,36.7568281938326,102.0,179.0,33.0,1116,90.31272401433692,30.621787025703796,52.5188679245283,1135,42,generalista
dqn,fora_pico,3,10003,30.95047619047619,99.54999999999995,213.0,33.0,1002,83.27744510978044,23.595549738219894,50.5979020979021,1050,42,generalista
dqn,fora_pico,4,10004,28.576271186440678,86.94999999999993,278.0,28.0,1031,80.77982541222114,21.34403080872914,48.48409893992933,1062,42,generalista
dqn,fora_pico,5,10005,29.551258992805757,92.0,219.0,30.0,1093,81.86367795059469,23.256626506024098,48.07801418439716,1112,42,generalista
dqn,fora_pico,6,10006,28.765164644714037,84.0,235.0,27.0,1126,81.05239786856127,23.001153402537486,46.177700348432055,1154,42,generalista
dqn,fora_pico,7,10007,36.949438202247194,103.0,180.0,29.0,1045,91.4755980861244,29.69920844327177,54.67741935483871,1068,42,generalista
dqn,fora_pico,8,10008,32.7097966728281,102.0,249.0,34.0,1063,85.3772342427093,25.979974968710888,51.71024734982332,1082,42,generalista
dqn,fora_pico,9,10009,27.427304964539008,81.64999999999986,217.0,28.0,1105,79.21266968325791,21.879618593563766,43.53287197231834,1128,42,generalista
dqn,fora_pico,10,10010,27.15884476534296,83.64999999999986,203.0,26.0,1072,79.44496268656717,21.95505617977528,40.73615635179153,1108,42,generalista
dqn,fora_pico,11,10011,28.67027027027027,85.09999999999991,229.0,26.0,1070,80.74299065420561,22.18671679197995,45.25320512820513,1110,42,generalista
dqn,fora_pico,12,10012,32.66206261510129,101.75,240.0,33.0,1061,85.42789820923657,27.563144329896907,45.42580645161291,1086,42,generalista
dqn,fora_pico,13,10013,30.92029657089898,91.0,197.0,29.0,1055,84.13649289099526,23.938320209973753,47.70347003154574,1079,42,generalista
dqn,fora_pico,14,10014,30.62087912087912,86.0,310.0,31.0,1053,82.71035137701804,24.869837296620776,46.303754266211605,1092,42,generalista
dqn,fora_pico,15,10015,37.69980879541109,106.75,209.0,34.0,1019,91.16683022571148,32.78100263852243,50.645833333333336,1046,42,generalista
dqn,fora_pico,16,10016,31.964154411764707,97.0,203.0,33.0,1060,85.05660377358491,25.218346253229974,48.59235668789809,1088,42,generalista
dqn,fora_pico,17,10017,35.183437221727516,99.79999999999973,199.0,31.0,1101,88.78655767484105,30.854454203262232,45.76687116564417,1123,42,generalista
dqn,fora_pico,18,10018,27.738853503184714,89.09999999999991,202.0,31.0,1083,79.60664819944598,21.424691358024692,45.43598615916955,1099,42,generalista
dqn,fora_pico,19,10019,31.44582933844679,95.0,187.0,28.0,1014,83.3974358974359,24.716535433070867,49.693950177935946,1043,42,generalista
dqn,fora_pico,0,10000,47.75738007380074,134.0,284.0,45.0,1049,102.33269780743565,43.54899497487437,59.388888888888886,1084,123,generalista
dqn,fora_pico,1,10001,54.08679245283019,149.0,228.0,41.0,1020,109.44705882352942,49.096774193548384,67.6561403508772,1060,123,generalista
dqn,fora_pico,2,10002,52.76740088105727,139.0,267.0,40.0,1111,108.96579657965796,46.77845777233782,68.15408805031447,1135,123,generalista
dqn,fora_pico,3,10003,47.5152380952381,137.54999999999995,256.0,36.0,1012,102.58201581027669,42.61649214659686,60.6013986013986,1050,123,generalista
dqn,fora_pico,4,10004,48.05367231638418,135.0,390.0,37.0,1026,102.59746588693957,43.30551989730424,61.12367491166078,1062,123,generalista
dqn,fora_pico,5,10005,47.419064748201436,123.0,256.0,41.0,1086,102.61141804788214,40.63493975903614,67.38652482269504,1112,123,generalista
dqn,fora_pico,6,10006,43.7894280762565,129.0,289.0,38.0,1115,97.83766816143498,38.93425605536332,58.45644599303136,1154,123,generalista
dqn,fora_pico,7,10007,50.691947565543074,134.29999999999995,227.0,38.0,1046,107.00669216061185,43.775725593667545,67.60322580645162,1068,123,generalista
dqn,fora_pico,8,10008,44.386321626617374,121.0,250.0,37.0,1053,98.25071225071225,38.276595744680854,61.63604240282685,1082,123,generalista
dqn,fora_pico,9,10009,44.087765957446805,126.64999999999986,298.0,36.0,1099,97.78616924476798,39.283671036948746,58.034602076124564,1128,123,generalista
dqn,fora_pico,10,10010,50.41064981949459,126.64999999999986,293.0,42.0,1066,106.00093808630395,45.75780274656679,62.55048859934853,1108,123,generalista
dqn,fora_pico,11,10011,49.77207207207207,127.54999999999995,299.0,37.0,1073,105.13513513513513,45.43984962406015,60.8525641025641,1110,123,generalista
dqn,fora_pico,12,10012,52.65561694290976,132.75,273.0,43.0,1072,108.80690298507463,47.74484536082474,64.9483870967742,1086,123,generalista
dqn,fora_pico,13,10013,43.39110287303058,123.0,225.0,35.0,1059,98.67233238904628,40.98031496062992,49.186119873817034,1079,123,generalista
dqn,fora_pico,14,10014,49.50366300366301,134.9000000000001,313.0,37.0,1055,104.47867298578198,44.48060075093867,63.20136518771331,1092,123,generalista
dqn,fora_pico,15,10015,49.993307839388144,129.0,236.0,40.0,995,103.29949748743718,44.47625329815303,64.51388888888889,1046,123,generalista
