method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed
fixo_igual,fora_pico,5,10005,53.30935251798561,169.45000000000005,335.0,44.0,1076,107.54460966542752,36.98313253012048,101.36170212765957,1112,
fixo_igual,fora_pico,6,10006,42.396880415944544,95.34999999999991,262.0,38.0,1113,94.8418688230009,36.55940023068051,60.03135888501742,1154,
fixo_igual,fora_pico,7,10007,86.14606741573034,327.54999999999984,514.0,59.0,1031,148.372453928225,35.03562005277045,211.11935483870968,1068,
fixo_igual,fora_pico,8,10008,49.04805914972273,140.95000000000005,253.0,42.0,1052,101.87927756653993,36.520650813516895,84.41696113074205,1082,
fixo_igual,fora_pico,9,10009,48.34308510638298,140.64999999999986,251.0,37.0,1096,101.19069343065694,36.482717520858166,82.77508650519032,1128,
fixo_igual,fora_pico,10,10010,49.07942238267148,135.64999999999986,311.0,38.0,1068,102.81460674157303,36.441947565543074,82.05211726384364,1108,
fixo_igual,fora_pico,11,10011,48.0045045045045,119.0,358.0,42.0,1068,101.1498127340824,35.7406015037594,79.37179487179488,1110,
fixo_igual,fora_pico,12,10012,55.73756906077348,159.75,427.0,44.0,1067,110.34395501405811,37.027061855670105,102.5741935483871,1086,
fixo_igual,fora_pico,13,10013,57.08989805375347,220.0999999999999,472.0,50.0,1048,113.16412213740458,35.21522309711286,109.67192429022082,1079,
fixo_igual,fora_pico,14,10014,48.451465201465204,140.35000000000014,307.0,38.0,1047,101.08404966571156,35.762202753441805,83.05460750853243,1092,
fixo_igual,fora_pico,15,10015,48.458891013384324,133.5,282.0,37.0,1016,101.72145669291339,36.468337730870715,80.01736111111111,1046,
fixo_igual,fora_pico,16,10016,52.2702205882353,171.0,372.0,44.0,1040,105.87884615384615,36.372093023255815,91.45859872611464,1088,
fixo_igual,fora_pico,17,10017,53.88691006233304,173.0,366.0,46.0,1088,107.37867647058823,36.03011292346299,97.54294478527608,1123,
fixo_igual,fora_pico,18,10018,40.87079162875341,89.09999999999991,242.0,35.0,1077,92.64902506963789,35.61234567901234,55.608996539792386,1099,
fixo_igual,fora_pico,19,10019,47.60882070949185,119.0,237.0,34.0,1015,100.31330049261084,37.16272965879265,75.93594306049822,1043,
fixo_proporcional,fora_pico,0,10000,39.42435424354244,126.69999999999982,335.0,27.0,1054,90.70493358633776,22.974874371859297,84.88888888888889,1084,
fixo_proporcional,fora_pico,1,10001,47.23207547169811,198.0999999999999,344.0,35.0,1028,99.28793774319067,20.22967741935484,120.65964912280701,1060,
fixo_proporcional,fora_pico,2,10002,73.66167400881058,329.0,672.0,48.0,1078,121.18181818181819,21.653610771113833,207.27987421383648,1135,
fixo_proporcional,fora_pico,3,10003,58.78952380952381,274.54999999999995,527.0,36.0,1005,111.0457711442786,21.25785340314136,159.04895104895104,1050,
fixo_proporcional,fora_pico,4,10004,42.37005649717514,151.94999999999993,413.0,29.0,1033,93.96030977734753,22.7201540436457,96.45936395759718,1062,
fixo_proporcional,fora_pico,5,10005,51.68255395683453,241.70000000000027,409.0,40.0,1082,104.44085027726433,20.495180722891565,143.47517730496455,1112,
fixo_proporcional,fora_pico,6,10006,40.910745233968804,171.0,357.0,31.0,1115,91.91928251121077,21.224913494809687,100.37979094076655,1154,
fixo_proporcional,fora_pico,7,10007,105.24063670411985,510.0,684.0,63.0,1004,162.93625498007967,21.15963060686016,310.8322580645161,1068,
fixo_proporcional,fora_pico,8,10008,49.55175600739371,220.80000000000018,372.0,41.0,1048,100.78530534351145,20.123904881101378,132.63604240282686,1082,
fixo_proporcional,fora_pico,9,10009,47.906028368794324,202.64999999999986,312.0,34.0,1108,100.27707581227436,22.28367103694875,122.29065743944636,1128,
fixo_proporcional,fora_pico,10,10010,46.39981949458484,163.29999999999973,439.0,31.0,1070,98.90747663551402,21.87765293383271,110.38110749185668,1108,
fixo_proporcional,fora_pico,11,10011,49.26126126126126,199.0,498.0,38.0,1067,99.98406747891283,20.854636591478698,121.91666666666667,1110,
fixo_proporcional,fora_pico,12,10012,61.11141804788214,253.5,531.0,39.0,1059,115.87535410764872,21.826030927835053,159.4516129032258,1086,
fixo_proporcional,fora_pico,13,10013,57.00185356811863,305.0999999999999,528.0,40.0,1051,112.07231208372978,20.3503937007874,145.10410094637223,1079,
fixo_proporcional,fora_pico,14,10014,48.25,220.0,386.0,34.0,1046,99.41300191204589,21.429286608260327,121.38907849829351,1092,
fixo_proporcional,fora_pico,15,10015,50.54971319311664,207.0,407.0,32.0,1018,103.41257367387034,22.059366754617415,125.53472222222223,1046,
fixo_proporcional,fora_pico,16,10016,64.84834558823529,301.0,458.0,47.0,1028,115.26070038910505,21.870801033591732,170.78662420382165,1088,
fixo_proporcional,fora_pico,17,10017,56.68299198575245,216.89999999999986,528.0,42.0,1071,104.39589169000934,22.382685069008783,140.53987730061348,1123,
fixo_proporcional,fora_pico,18,10018,38.56869881710646,130.49999999999955,311.0,28.0,1078,89.20500927643785,22.325925925925926,84.09342560553634,1099,
fixo_proporcional,fora_pico,19,10019,47.06711409395973,193.0,303.0,28.0,1015,97.84137931034483,21.959317585301836,115.15302491103203,1043,
atuado_gap,fora_pico,0,10000,113.19649446494465,375.6999999999998,688.0,88.0,1018,162.17190569744596,65.17211055276383,245.93055555555554,1084,
atuado_gap,fora_pico,1,10001,140.3377358490566,614.0999999999999,984.0,84.0,979,197.69867211440246,58.22709677419355,363.62105263157895,1060,
atuado_gap,fora_pico,2,10002,180.98089171974522,842.099999999999,1206.0,114.0,1010,207.0019801980198,63.401468788249694,521.6276595744681,1099,
atuado_gap,fora_pico,3,10003,164.54154727793696,899.3999999999992,1127.0,108.0,941,227.91392136025505,58.47905759162304,450.87279151943466,1047,
atuado_gap,fora_pico,4,10004,132.3286252354049,593.8999999999999,847.0,88.0,997,185.60481444332999,60.88703465982028,328.982332155477,1062,
atuado_gap,fora_pico,5,10005,152.65287769784172,672.45,1108.0,104.0,1036,203.30791505791507,62.73012048192771,417.3191489361702,1112,
atuado_gap,fora_pico,6,10006,115.39688041594454,456.44999999999936,776.0,83.0,1088,169.04595588235293,64.7923875432526,268.2682926829268,1154,
atuado_gap,fora_pico,7,10007,205.07326732673266,1057.2999999999997,1313.0,118.0,909,236.07480748074806,58.79155672823219,645.0793650793651,1010,
atuado_gap,fora_pico,8,10008,125.37338262476895,478.3500000000006,830.0,79.0,1024,177.6240234375,62.07259073842303,304.09187279151945,1082,
atuado_gap,fora_pico,9,10009,153.86081560283688,625.5999999999995,896.0,101.0,1073,207.57595526561045,59.51489868891537,427.75778546712803,1128,
atuado_gap,fora_pico,10,10010,133.61488970588235,689.5999999999995,1013.0,105.0,994,169.80382293762577,58.26092384519351,343.9233449477352,1088,
atuado_gap,fora_pico,11,10011,136.6552346570397,506.0,817.0,103.0,1020,181.85294117647058,60.74812030075188,332.0548387096774,1108,
atuado_gap,fora_pico,12,10012,178.2070895522388,777.0,1058.0,112.0,996,237.17670682730923,63.93298969072165,477.7905405405405,1072,
atuado_gap,fora_pico,13,10013,154.36923076923077,917.5499999999995,1496.0,95.0,947,200.78352692713833,60.73490813648294,411.021582733813,1040,
atuado_gap,fora_pico,14,10014,152.66357738646894,655.0,932.0,94.0,996,196.79016064257027,61.25031289111389,413.51785714285717,1079,
atuado_gap,fora_pico,15,10015,176.9389534883721,761.8999999999999,1240.0,109.0,942,210.60191082802547,60.278364116094984,499.6715328467153,1032,
atuado_gap,fora_pico,16,10016,146.912839737582,665.4999999999997,1163.0,115.0,966,180.9616977225673,57.45478036175711,383.22866894197955,1067,
atuado_gap,fora_pico,17,10017,137.62218214607753,642.1999999999998,1115.0,114.0,1026,183.65107212475633,59.672521957340024,336.7435897435897,1109,
atuado_gap,fora_pico,18,10018,97.19654231119199,317.1999999999998,740.0,90.0,1037,143.3519768563163,60.10987654320988,201.14186851211073,1099,
atuado_gap,fora_pico,19,10019,157.40747842761266,680.9,903.0,93.0,976,220.01741803278688,61.76902887139108,416.7544483985765,1043,
max_pressure,fora_pico,0,10000,388.2556818181818,1667.25,3086.0,231.0,818,322.46088019559903,380.0012936610608,410.80212014134275,1056,
max_pressure,fora_pico,1,10001,581.3368644067797,1894.7999999999975,3515.0,255.0,692,452.36560693641616,510.28864569083447,825.169014084507,944,
max_pressure,fora_pico,2,10002,553.7325227963526,2160.2999999999993,3534.0,256.0,765,452.25882352941176,483.8845654993515,803.050925925926,987,
max_pressure,fora_pico,3,10003,573.304979253112,2073.449999999993,3451.0,253.0,711,527.2081575246132,517.6857142857143,751.82096069869,964,
max_pressure,fora_pico,4,10004,375.50686274509803,1804.4999999999995,2465.0,199.0,824,387.27912621359224,368.1498673740053,396.3609022556391,1020,
max_pressure,fora_pico,5,10005,518.199,2040.4999999999995,3516.0,255.0,748,373.3355614973262,455.65696202531643,753.4761904761905,1000,
max_pressure,fora_pico,6,10006,358.6125,1548.1999999999998,3114.0,236.0,898,317.6971046770601,337.01889020070837,425.6080586080586,1120,
max_pressure,fora_pico,7,10007,574.7035069075451,2140.0,3532.0,255.0,692,481.6300578034682,520.3291492329149,748.75,941,
max_pressure,fora_pico,8,10008,698.047619047619,2757.0,3509.0,256.0,633,432.06319115323856,532.9379947229552,1707.3467741935483,882,
max_pressure,fora_pico,9,10009,613.052740434333,2264.2,3577.0,256.0,717,480.40306834030685,485.35839598997495,1216.0118343195265,967,
max_pressure,fora_pico,10,10010,343.4467680608365,1374.4499999999985,2535.0,243.0,806,311.7692307692308,300.6140350877193,478.01574803149606,1052,
max_pressure,fora_pico,11,10011,430.7968164794008,1814.9499999999998,3473.0,244.0,815,368.3276073619632,432.3219895287958,426.9638157894737,1068,
max_pressure,fora_pico,12,10012,589.0568769389865,2197.499999999999,3567.0,255.0,735,539.9210884353741,529.2148648648649,784.136563876652,967,
max_pressure,fora_pico,13,10013,446.3373983739837,1961.6999999999998,3547.0,222.0,796,348.06909547738695,435.2955801104972,477.0846153846154,984,
max_pressure,fora_pico,14,10014,552.7259259259259,2115.3999999999987,3377.0,256.0,688,409.4970930232558,463.5151915455746,911.9414893617021,945,
max_pressure,fora_pico,15,10015,466.42540322580646,1857.6999999999982,3290.0,245.0,748,376.9465240641711,449.2980769230769,513.655303030303,992,
max_pressure,fora_pico,16,10016,465.07577268195416,1797.5999999999985,3556.0,249.0,755,415.62516556291393,430.6059379217274,562.5648854961833,1003,
max_pressure,fora_pico,17,10017,371.4471468662301,1301.1999999999994,2734.0,248.0,830,340.33734939759034,355.6869340232859,412.60472972972974,1069,
max_pressure,fora_pico,18,10018,319.7712418300654,1230.0,2631.0,225.0,843,280.57888493475684,299.8523153942428,378.28308823529414,1071,
max_pressure,fora_pico,19,10019,565.6206521739131,2171.5999999999995,3512.0,256.0,672,414.2752976190476,485.4095890410959,873.8,920,
dqn,fora_pico,0,10000,107.38284132841328,533.0,828.0,67.0,1035,166.97101449275362,17.939698492462313,354.59375,1084,7
dqn,fora_pico,1,10001,164.9670542635659,798.1499999999995,1266.0,81.0,952,210.36974789915968,26.22967741935484,583.3385214007782,1032,7
dqn,fora_pico,2,10002,159.34977578475338,708.0,925.0,92.0,1041,216.53218059558117,26.148102815177477,524.5369127516778,1115,7
dqn,fora_pico,3,10003,141.57769304099142,639.1999999999998,904.0,76.0,971,203.23995880535531,26.717277486910994,449.4842105263158,1049,7
dqn,fora_pico,4,10004,136.44401913875598,705.1999999999998,938.0,75.0,971,184.8043254376931,22.973042362002566,468.7518796992481,1045,7
dqn,fora_pico,5,10005,143.95053956834533,791.4000000000005,1138.0,85.0,1029,205.58892128279882,18.66144578313253,512.7092198581561,1112,7
dqn,fora_pico,6,10006,149.7642980935875,719.4999999999991,1346.0,95.0,1089,218.44719926538107,30.918108419838525,508.78745644599303,1154,7
dqn,fora_pico,7,10007,213.9918533604888,1061.6999999999996,1375.0,92.0,895,224.5340782122905,26.13588390501319,849.6830357142857,982,7
dqn,fora_pico,8,10008,179.23661971830987,960.8,1426.0,100.0,971,235.39752832131822,41.69336670838548,592.3834586466165,1065,7
dqn,fora_pico,9,10009,144.38741134751774,721.6499999999999,1133.0,86.0,1068,214.3426966292135,25.107270560190702,490.6712802768166,1128,7
dqn,fora_pico,10,10010,148.85674931129478,742.7999999999997,943.0,84.0,988,187.7419028340081,19.883895131086142,507.5625,1089,7
dqn,fora_pico,11,10011,165.18828828828828,794.55,1117.0,90.0,1044,243.2375478927203,27.165413533834588,518.2083333333334,1110,7
dqn,fora_pico,12,10012,160.7568075117371,821.3999999999994,1337.0,90.0,978,215.71063394683026,23.78221649484536,528.5501730103806,1065,7
dqn,fora_pico,13,10013,169.7905027932961,793.0,1033.0,87.0,998,233.74749498997997,25.92257217847769,521.1602564102565,1074,7
dqn,fora_pico,14,10014,171.7172478793591,852.0,1238.0,85.0,963,216.08203530633438,20.449311639549435,633.0267175572519,1061,7
dqn,fora_pico,15,10015,123.68546845124283,529.75,783.0,74.0,988,192.73582995951418,24.1688654353562,385.6076388888889,1046,7
dqn,fora_pico,16,10016,182.8462255358807,906.0,1448.0,87.0,980,248.7051020408163,23.087855297157624,596.4013377926422,1073,7
dqn,fora_pico,17,10017,175.58861940298507,831.4499999999999,1275.0,89.0,986,190.16937119675455,21.823086574654955,621.2290909090909,1072,7
dqn,fora_pico,18,10018,154.43160813308688,791.3000000000006,1185.0,81.0,1011,209.68447082096932,21.002469135802468,551.7757352941177,1082,7
dqn,fora_pico,19,10019,145.38491295938104,728.6999999999998,1041.0,74.0,965,199.45906735751296,23.650918635170605,486.41911764705884,1034,7
dqn,fora_pico,0,10000,112.32564575645756,525.3999999999996,785.0,80.0,1023,170.9745845552297,43.78643216080402,301.7604166666667,1084,42
dqn,fora_pico,1,10001,153.69121813031163,519.0999999999999,1073.0,138.0,923,214.06608884073674,65.81032258064516,393.50704225352115,1059,42
dqn,fora_pico,2,10002,133.03801945181254,571.0,887.0,86.0,1055,189.6872037914692,42.48470012239902,368.6496815286624,1131,42
dqn,fora_pico,3,10003,128.68285714285713,553.55,972.0,89.0,990,194.28787878787878,44.67931937172775,353.0839160839161,1050,42
dqn,fora_pico,4,10004,134.06952380952382,545.6499999999999,902.0,106.0,935,174.95401069518718,50.12965340179718,375.3579335793358,1050,42
dqn,fora_pico,5,10005,116.26708633093526,460.8000000000002,620.0,88.0,1069,179.79139382600562,46.70361445783133,321.01063829787233,1112,42
dqn,fora_pico,6,10006,126.76689774696708,578.0499999999997,939.0,95.0,1090,189.31743119266056,46.7762399077278,368.411149825784,1154,42
dqn,fora_pico,7,10007,160.8061797752809,649.3,1299.0,89.0,984,241.7012195121951,47.36543535620053,438.18709677419355,1068,42
dqn,fora_pico,8,10008,133.75138632162663,588.5500000000004,988.0,97.0,1024,194.09375,53.8360450563204,359.3780918727915,1082,42
dqn,fora_pico,9,10009,109.34042553191489,406.0,666.0,60.0,1072,164.79664179104478,42.578069129916564,303.15916955017303,1128,42
dqn,fora_pico,10,10010,132.9573115349682,577.0,816.0,89.0,1007,182.22045680238332,34.188514357053684,396.67,1101,42
dqn,fora_pico,11,10011,270.6927927927928,825.1999999999998,1192.0,194.0,939,355.1895633652822,200.87593984962405,449.2628205128205,1110,42
dqn,fora_pico,12,10012,157.00280636108513,621.5999999999999,1107.0,92.0,976,201.88934426229508,49.652061855670105,441.3174061433447,1069,42
dqn,fora_pico,13,10013,107.32437442075997,382.1999999999998,494.0,61.0,1039,172.18671799807507,34.55774278215223,282.2397476340694,1079,42
dqn,fora_pico,14,10014,173.2507042253521,851.8,1392.0,95.0,958,214.07828810020877,60.913642052565706,510.6842105263158,1065,42
dqn,fora_pico,15,10015,110.66921606118547,403.75,627.0,62.0,989,170.01314459049544,43.20448548812665,288.2326388888889,1046,42
dqn,fora_pico,16,10016,121.62959558823529,544.5999999999995,781.0,75.0,1016,187.4990157480315,49.47803617571059,299.4808917197452,1088,42
dqn,fora_pico,17,10017,138.31967943009795,515.0,873.0,85.0,1041,206.59654178674353,45.234629861982434,365.89263803680984,1123,42
dqn,fora_pico,18,10018,175.16956920256646,707.0,1358.0,113.0,994,243.3993963782696,75.0679012345679,463.7188612099644,1091,42
dqn,fora_pico,19,10019,134.24568138195778,524.9499999999999,912.0,92.0,970,188.88865979381444,48.544619422572175,367.475,1042,42
dqn,fora_pico,0,10000,115.4769372693727,447.8499999999999,659.0,80.0,997,171.41524573721165,55.528894472361806,281.1666666666667,1084,123
dqn,fora_pico,1,10001,216.0114503816794,701.9499999999995,1177.0,173.0,907,282.98787210584345,128.1225806451613,465.5128205128205,1048,123
dqn,fora_pico,2,10002,182.1887800534283,576.8999999999999,898.0,128.0,992,235.02217741935485,86.8249694002448,436.80392156862746,1123,123
dqn,fora_pico,3,10003,137.8552380952381,533.55,782.0,91.0,977,198.36438075742066,61.62041884816754,341.5034965034965,1050,123
dqn,fora_pico,4,10004,161.06118546845124,629.0,971.0,139.0,902,196.6019955654102,82.41720154043645,390.51310861423224,1046,123
dqn,fora_pico,5,10005,135.95053956834533,613.7000000000003,910.0,129.0,1004,198.22509960159363,49.78915662650602,389.54609929078015,1112,123
dqn,fora_pico,6,10006,141.9991334488735,543.3499999999999,918.0,87.0,1082,205.88817005545286,57.17877739331026,398.23344947735194,1154,123
dqn,fora_pico,7,10007,177.58426966292134,590.0499999999996,843.0,107.0,993,260.24672708962737,73.26912928759894,432.6516129032258,1068,123
dqn,fora_pico,8,10008,145.22735674676525,590.95,833.0,79.0,1019,210.99214916584887,42.988735919899874,433.8798586572438,1082,123
dqn,fora_pico,9,10009,139.2677304964539,501.9499999999996,693.0,91.0,1077,204.92757660167132,63.29558998808105,359.8235294117647,1128,123
dqn,fora_pico,10,10010,137.813698630137,641.3,801.0,106.0,979,185.32277834525024,42.23720349563046,398.2108843537415,1095,123
dqn,fora_pico,11,10011,155.94324324324324,561.3999999999996,829.0,96.0,1020,223.6362745098039,63.81328320802005,391.5833333333333,1110,123
dqn,fora_pico,12,10012,153.99171270718233,543.75,855.0,90.0,1012,223.95256916996047,62.54381443298969,382.90645161290325,1086,123
dqn,fora_pico,13,10013,121.94253938832252,436.1999999999998,676.0,79.0,1038,188.48554913294797,62.688976377952756,264.3753943217666,1079,123
dqn,fora_pico,14,10014,153.32509157509156,571.8000000000002,1026.0,94.0,990,219.77878787878788,49.95369211514393,435.2150170648464,1092,123
dqn,fora_pico,15,10015,160.65200764818357,574.75,759.0,89.0,956,229.9058577405858,63.96306068601583,415.13194444444446,1046,123
dqn,fora_pico,16,10016,143.4034926470588,577.6499999999999,881.0,91.0,1003,214.26719840478563,44.28036175710594,387.7388535031847,1088,123
dqn,fora_pico,17,10017,141.61709706144256,575.7999999999984,901.0,106.0,1036,208.8600386100386,53.60100376411543,356.79754601226995,1123,123
dqn,fora_pico,18,10018,156.11192660550458,547.55,1046.0,180.0,933,193.2443729903537,85.45061728395062,360.525,1090,123
dqn,fora_pico,19,10019,163.65388302972195,577.8,822.0,103.0,938,216.80597014925374,73.21128608923884,408.9110320284698,1043,123
dqn,fora_pico,0,10000,193.80635551142007,1156.099999999999,2078.0,92.0,920,153.6271739130435,37.0213567839196,785.2796208530806,1007,777
dqn,fora_pico,1,10001,206.99159663865547,1779.8999999999999,2504.0,94.0,865,118.6635838150289,24.846451612903227,1004.5197740112994,952,777
dqn,fora_pico,2,10002,235.5910973084886,2133.75,2800.0,97.0,880,116.7125,30.496940024479805,1360.1677852348994,966,777
dqn,fora_pico,3,10003,231.25501113585747,2295.75,3042.0,85.0,811,83.07151664611591,13.75916230366492,1471.3059701492537,898,777
dqn,fora_pico,4,10004,186.9625615763547,980.7999999999997,1617.0,107.0,932,188.06223175965664,93.7599486521181,494.6101694915254,1015,777
dqn,fora_pico,5,10005,147.89181561618062,851.6999999999997,1629.0,86.0,975,136.17128205128205,20.96385542168675,600.0386266094421,1063,777
dqn,fora_pico,6,10006,239.16089613034623,2585.9499999999985,3249.0,99.0,894,82.21812080536913,26.046136101499425,1845.8608695652174,982,777
dqn,fora_pico,7,10007,267.3251670378619,2097.15,2922.0,104.0,810,142.83703703703705,44.98153034300792,1471.1571428571428,898,777
dqn,fora_pico,8,10008,202.79369918699186,1669.0499999999988,2381.0,94.0,897,129.59977703455965,29.499374217772214,951.2378378378378,984,777
dqn,fora_pico,9,10009,260.46861471861473,2943.9499999999994,3465.0,85.0,838,58.256563245823386,10.932061978545889,2723.541176470588,924,777
dqn,fora_pico,10,10010,274.2474690663667,2999.599999999998,3545.0,87.0,794,57.39294710327456,9.930087390761548,2680.1363636363635,889,777
dqn,fora_pico,11,10011,156.94414414414413,812.3499999999992,1063.0,95.0,1050,235.75809523809525,36.76065162907268,464.33653846153845,1110,777
dqn,fora_pico,12,10012,198.1167355371901,1594.7999999999997,2166.0,94.0,885,129.53898305084746,24.61855670103093,899.3385416666666,968,777
dqn,fora_pico,13,10013,220.17259978425028,2070.7,2702.0,85.0,838,98.5346062052506,15.354330708661417,1166.060606060606,927,777
dqn,fora_pico,14,10014,295.8809261300992,2674.2999999999993,3377.0,189.0,818,129.70293398533008,73.59574468085107,1940.3796296296296,907,777
dqn,fora_pico,15,10015,248.34522439585731,2396.3999999999996,3017.0,85.0,779,78.83440308087292,14.236147757255937,1847.036036036036,869,777
dqn,fora_pico,16,10016,268.6696935300794,2626.0,3419.0,85.0,793,82.95838587641866,28.873385012919897,2003.271028037383,881,777
dqn,fora_pico,17,10017,258.53922651933703,2792.9999999999995,3402.0,89.0,819,68.60805860805861,15.383939774153074,2052.935185185185,905,777
dqn,fora_pico,18,10018,255.93798449612405,2765.8,3456.0,91.0,822,67.2919708029197,19.881481481481483,2311.9139784946237,903,777
dqn,fora_pico,19,10019,233.2340425531915,2240.7999999999993,2954.0,85.0,807,90.35068153655514,15.686351706036746,1498.6641221374045,893,777
dqn,fora_pico,0,10000,69.79059040590406,409.6999999999998,687.0,48.0,1030,123.15728155339806,16.51005025125628,217.05208333333334,1084,2024
dqn,fora_pico,1,10001,157.8953488372093,971.3499999999998,1402.0,91.0,964,219.32261410788382,37.51225806451613,520.9182879377432,1032,2024
dqn,fora_pico,2,10002,111.63799283154121,559.25,1069.0,78.0,1046,148.5095602294455,30.347613219094246,333.75919732441474,1116,2024
dqn,fora_pico,3,10003,152.24190476190475,689.0999999999999,1393.0,91.0,946,220.20084566596194,45.95026178010471,436.1818181818182,1050,2024
dqn,fora_pico,4,10004,86.29530201342281,406.5999999999999,1105.0,70.0,971,113.75077239958806,23.797175866495508,270.7121212121212,1043,2024
dqn,fora_pico,5,10005,82.35881294964028,367.45000000000005,648.0,59.0,1079,141.37071362372566,28.557831325301205,240.70921985815602,1112,2024
dqn,fora_pico,6,10006,109.79232111692845,657.75,1028.0,87.0,1062,149.7702448210923,26.643598615916954,368.17921146953404,1146,2024
dqn,fora_pico,7,10007,286.8325404376784,864.0,1405.0,188.0,871,381.8427095292767,202.9142480211082,503.93174061433444,1051,2024
dqn,fora_pico,8,10008,127.930426716141,633.4999999999998,1143.0,90.0,995,174.94773869346733,36.829787234042556,388.82437275985666,1078,2024
dqn,fora_pico,9,10009,157.1251109139308,750.7,1127.0,95.0,1027,226.17234664070108,47.69606674612634,475.91319444444446,1127,2024
dqn,fora_pico,10,10010,121.08754512635379,395.8999999999992,934.0,92.0,1064,188.2640977443609,71.19975031210986,251.25081433224756,1108,2024
dqn,fora_pico,11,10011,97.92432432432433,479.0999999999999,936.0,86.0,1051,158.74215033301618,28.174185463659146,276.32371794871796,1110,2024
dqn,fora_pico,12,10012,132.64147465437787,654.5999999999999,975.0,82.0,1001,192.16983016983016,34.12242268041237,380.05501618122975,1085,2024
dqn,fora_pico,13,10013,161.10244360902254,620.0,1096.0,101.0,994,216.56338028169014,59.00787401574803,418.70529801324506,1064,2024
dqn,fora_pico,14,10014,230.16666666666666,849.2499999999993,1350.0,185.0,879,273.6063708759954,123.26408010012516,570.4661354581673,1050,2024
dqn,fora_pico,15,10015,107.33078393881453,489.5,947.0,78.0,975,158.38358974358974,30.33509234828496,309.9791666666667,1046,2024
dqn,fora_pico,16,10016,162.85202205882354,723.5999999999995,1076.0,93.0,1018,238.96954813359528,48.0671834625323,445.7929936305732,1088,2024
dqn,fora_pico,17,10017,106.73642030276046,470.0,967.0,83.0,1067,167.5688847235239,28.730238393977416,297.4447852760736,1123,2024
dqn,fora_pico,18,10018,168.93709528214617,693.0,1462.0,96.0,988,230.46862348178138,45.19259259259259,538.8007380073801,1081,2024
dqn,fora_pico,19,10019,159.5397890699904,687.9,1184.0,91.0,964,231.45850622406638,52.51574803149607,449.7615658362989,1043,2024
fixo_igual,balanceado,0,10000,144.18679119412943,509.0999999999999,622.0,89.0,1394,216.8945480631277,36.09182643794147,355.0570866141732,1499,
fixo_igual,balanceado,1,10001,147.72442019099591,503.75,605.0,90.0,1368,228.3530701754386,36.97942386831276,365.6275303643725,1466,
fixo_igual,balanceado,2,10002,153.1351724137931,617.55,803.0,89.0,1348,228.89317507418397,37.45009784735812,429.3738317757009,1450,
fixo_igual,balanceado,3,10003,155.0301331464611,598.4000000000001,827.0,89.0,1318,241.59256449165403,36.986828774062815,419.82272727272726,1427,
fixo_igual,balanceado,4,10004,159.81695156695156,657.7999999999993,862.0,88.0,1304,229.69248466257667,37.340793489318415,445.78859857482183,1404,
fixo_igual,balanceado,5,10005,148.44111640571816,578.0,882.0,93.0,1362,226.00881057268722,38.19760479041916,384.98072805139185,1469,
fixo_igual,balanceado,6,10006,144.4720974983964,518.0,653.0,94.0,1460,221.48150684931508,37.486136783733826,387.1530398322851,1559,
fixo_igual,balanceado,7,10007,161.70240700218818,627.0,931.0,91.0,1266,239.6477093206951,36.35227272727273,462.79156327543427,1371,
fixo_igual,balanceado,8,10008,143.40706806282722,501.0,784.0,90.0,1434,221.99511854951186,37.375247524752474,350.14864864864865,1528,
fixo_igual,balanceado,9,10009,154.57182130584192,615.0,914.0,88.0,1353,238.78270509977827,36.95292987512008,450.32367149758454,1455,
fixo_igual,balanceado,10,10010,146.23866666666666,513.0,709.0,87.0,1396,224.304441260745,35.783,367.15,1500,
fixo_igual,balanceado,11,10011,154.4355062413315,557.3000000000006,801.0,88.0,1339,238.22255414488424,35.75075376884422,418.6219239373602,1442,
fixo_igual,balanceado,12,10012,160.50609318996416,644.0,899.0,90.0,1306,241.22434915773354,36.763561924257935,449.73205741626793,1395,
fixo_igual,balanceado,13,10013,151.91242937853107,638.0,850.0,87.0,1308,234.30351681957185,35.94807892004154,398.4326710816777,1416,
fixo_igual,balanceado,14,10014,147.53337783711615,541.1499999999999,720.0,91.0,1390,222.60719424460433,37.065493646138805,385.44631578947366,1498,
fixo_igual,balanceado,15,10015,160.7742170429716,610.0,793.0,89.0,1277,238.41660140955364,36.58129649309245,431.2962962962963,1373,
fixo_igual,balanceado,16,10016,145.84640957446808,442.5499999999997,594.0,88.0,1397,223.3951324266285,37.18079673135853,348.4819047619048,1504,
fixo_igual,balanceado,17,10017,150.60095173351462,542.5,816.0,88.0,1377,233.9353667392883,36.98894472361809,388.0882352941176,1471,
fixo_igual,balanceado,18,10018,152.51642208245983,632.0,883.0,88.0,1342,226.38077496274218,36.96582914572864,416.2155963302752,1431,
fixo_igual,balanceado,19,10019,157.56392045454547,597.6499999999999,723.0,88.0,1309,237.598166539343,37.29664570230608,410.284140969163,1408,
fixo_proporcional,balanceado,0,10000,140.37708194536975,547.0,676.0,89.0,1408,207.39985795454547,30.578203834510596,353.7313725490196,1501,
fixo_proporcional,balanceado,1,10001,141.1382765531062,483.8000000000002,670.0,90.0,1399,218.33881343817012,33.708847736625515,340.0361904761905,1497,
fixo_proporcional,balanceado,2,10002,147.0225102319236,604.0,970.0,89.0,1378,215.7844702467344,34.0812133072407,406.990990990991,1466,
